order_id,cust_id,transaction_amount,order_date,ship_type,sales_lead,department,cancelled
12825,CID000-1640,248.56,31/08/2019,EXP,Hanae Weeks,Electronics,FALSE
12826,CID000-694,305.43,28/01/2020,STD,Colin Mclean,Office,FALSE
12827,CID000-695,408.14,24/07/2019,NED,Clarke England,Office,1
12828,CID000-512,115.33,01/04/2020,NED,Caleb Palmer,Office,FALSE
12829,CID000-1562,363,24/04/2020,STD,Summer Lester,Office,FALSE
12830,CID000-1335,232.42,07/09/2019,SAD,Renee Orr,Office,1
12831,CID000-1765,267.19,23/06/2019,SAD,Brendan Shaffer,Branding,FALSE
12832,CID000-1372,456.05,23/02/2019,STD,Aurora Oneill,Electronics,FALSE
12833,CID000-958,240.6,10/01/2019,SAD,Emmanuel Cole,Electronics,FALSE
12834,CID000-574,412.16,18/01/2019,EXP,Jocelyn Turner,Electronics,FALSE
12835,CID000-1657,47.01,09/10/2019,EXP,Oscar Torres,Branding,FALSE
12836,CID000-871,312.93,04/04/2020,SAD,Patrick Craft,Branding,FALSE
12837,CID000-681,13.32,14/11/2019,SAD,Eden Hardin,Electronics,FALSE
12838,CID000-1551,45.3,16/04/2020,NED,Gil Rutledge,Office,FALSE
12839,CID000-764,74.04,12/01/2020,STD,Kylee Church,Office,1
12840,CID000-1433,33.37,12/05/2020,SAD,Karly Nolan,Electronics,FALSE
12841,CID000-525,154.96,01/02/2020,SAD,Quail Stokes,Office,FALSE
12842,CID000-776,469.6,13/07/2019,NED,Micah Mcleod,Branding,FALSE
12843,CID000-804,217.43,07/03/2020,NED,Wesley Raymond,Electronics,FALSE
12844,CID000-706,28.57,29/03/2019,NED,Oscar Donovan,Electronics,FALSE
12845,CID000-807,229.36,19/10/2019,NED,Walker Sullivan,Office,FALSE
12846,CID000-1036,44.32,07/05/2020,STD,Christine Hammond,Electronics,FALSE
12847,CID000-1588,150.91,04/09/2019,STD,Sawyer Byrd,Branding,FALSE
12848,CID000-680,83.48,08/04/2019,STD,Roth Cherry,Electronics,FALSE
12849,CID000-1360,30.27,18/10/2019,NED,Tiger Kirk,Electronics,FALSE
12850,CID000-750,466.17,19/02/2020,NED,Rhoda Craig,Electronics,FALSE
12851,CID000-708,496.43,03/02/2019,SAD,Zephr Levine,Electronics,FALSE
12852,CID000-1424,186.17,31/03/2020,EXP,Caldwell Manning,Office,FALSE
12853,CID000-1181,359.15,26/01/2020,SAD,Stewart Mcdaniel,Electronics,FALSE
12854,CID000-1278,368.47,20/03/2019,STD,Nita Huff,Electronics,FALSE
12855,CID000-362,28.95,19/06/2020,STD,Barclay Anthony,Electronics,1
12856,CID000-459,349.62,14/07/2020,SAD,Suki Burton,Branding,FALSE
12857,CID000-745,46.19,15/01/2019,NED,Eleanor Colon,Electronics,FALSE
12858,CID000-575,385.24,06/03/2020,STD,Sandra Wiggins,Electronics,FALSE
12859,CID000-866,139.68,29/09/2019,SAD,Jael Mullins,Electronics,FALSE
12860,CID000-1000,313.33,12/05/2020,SAD,Ingrid Taylor,Electronics,FALSE
12861,CID000-369,92.21,18/02/2019,STD,Brenden Dodson,Electronics,FALSE
12862,CID000-720,33.7,20/06/2019,STD,Scarlet Clarke,Branding,FALSE
12863,CID000-873,10.39,29/06/2020,EXP,Castor Pruitt,Electronics,FALSE
12864,CID000-1622,289.18,12/03/2020,SAD,Allistair Herring,Electronics,FALSE
12865,CID000-484,342.23,08/07/2020,SAD,Hedy Olsen,Branding,FALSE
12866,CID000-839,185.02,27/10/2019,STD,Camilla Warren,Branding,FALSE
12867,CID000-1187,496.57,11/06/2020,EXP,Jorden Hines,Electronics,FALSE
12868,CID000-1632,449.89,15/05/2020,NED,Adara Trevino,Branding,FALSE
12869,CID000-1218,490.66,30/08/2019,NED,Jada Vaughan,Branding,FALSE
12870,CID000-544,299.16,25/01/2019,NED,Jordan Griffith,Electronics,1
12871,CID000-1326,424.62,04/07/2020,NED,Cara Whitehead,Office,FALSE
12872,CID000-403,486.76,13/02/2019,NED,Hamilton Hurst,Office,FALSE
12873,CID000-1790,334.51,15/06/2020,EXP,Talon Barrera,Office,FALSE
12874,CID000-547,129.41,10/09/2019,STD,Ira Stark,Electronics,FALSE
12875,CID000-342,354.32,08/11/2019,NED,Wylie Bright,Electronics,FALSE
12876,CID000-1612,161.72,18/06/2019,SAD,Oren White,Branding,FALSE
12877,CID000-1243,274.86,15/12/2019,SAD,Xavier Oliver,Electronics,FALSE
12878,CID000-1461,188.38,18/08/2019,SAD,Patrick Guerrero,Electronics,FALSE
12879,CID000-1779,353.43,01/04/2020,EXP,Graiden Schroeder,Office,FALSE
12880,CID000-591,69.31,19/10/2019,STD,Giacomo Atkinson,Electronics,1
12881,CID000-1217,177.92,14/07/2020,NED,Scarlett Schmidt,Electronics,FALSE
12882,CID000-1752,113.08,10/04/2019,NED,Nell Malone,Office,1
12883,CID000-1020,75.12,26/11/2019,SAD,Tanek Evans,Electronics,1
12884,CID000-1350,396.25,12/04/2020,EXP,Barbara Pennington,Branding,FALSE
12885,CID000-738,310.12,06/01/2019,NED,Flynn Cooper,Electronics,FALSE
12886,CID000-532,93.62,13/01/2020,STD,Bertha Small,Branding,FALSE
12887,CID000-1707,163.33,06/07/2020,EXP,India Baldwin,Office,FALSE
12888,CID000-1502,155.9,05/01/2019,EXP,Caldwell Lamb,Office,FALSE
12889,CID000-1544,480.24,19/05/2019,EXP,Thomas Weeks,Electronics,FALSE
12890,CID000-818,89.69,11/12/2019,SAD,Benjamin Bender,Electronics,FALSE
12891,CID000-1149,298.74,10/01/2020,STD,Elizabeth Estes,Electronics,FALSE
12892,CID000-844,325.82,31/01/2020,NED,Harriet Fuller,Branding,FALSE
12893,CID000-1097,98.77,05/12/2019,SAD,Leigh Fox,Office,FALSE
12894,CID000-676,372.43,21/06/2019,NED,Callum Reese,Branding,FALSE
12895,CID000-1311,384.49,17/08/2019,EXP,Cade Dickson,Branding,FALSE
12896,CID000-1209,396.88,27/06/2020,STD,Daphne Stephens,Branding,1
12897,CID000-1802,355.57,18/12/2019,NED,Clayton Castillo,Electronics,FALSE
12898,CID000-1507,436.96,26/11/2019,NED,Ria Fry,Branding,FALSE
12899,CID000-483,414.64,31/03/2019,STD,Kieran Potter,Electronics,FALSE
12900,CID000-1033,364.16,15/07/2020,NED,Aphrodite Hardin,Branding,FALSE
12901,CID000-399,40.19,14/06/2020,NED,Hedley Valentine,Office,FALSE
12902,CID000-1499,310.42,13/05/2020,EXP,MacKensie Lee,Electronics,FALSE
12903,CID000-599,393.67,24/08/2019,NED,Graiden Christian,Electronics,FALSE
12904,CID000-1440,495.82,26/03/2019,STD,Emerald Savage,Electronics,FALSE
12905,CID000-1314,109.68,13/02/2019,SAD,Carson Robinson,Branding,FALSE
12906,CID000-548,38.27,28/10/2019,EXP,Raymond Duke,Office,FALSE
12907,CID000-1179,379.07,23/05/2020,NED,Shea Galloway,Electronics,FALSE
12908,CID000-1017,196.29,31/07/2020,STD,Geraldine Brown,Branding,FALSE
12909,CID000-1598,302.16,15/06/2019,SAD,Pandora Kramer,Branding,FALSE
12910,CID000-945,96.36,30/04/2020,EXP,Rooney George,Office,FALSE
12911,CID000-929,377.1,21/06/2020,EXP,Elliott Baxter,Office,FALSE
12912,CID000-833,461.17,05/01/2020,STD,Winifred Hardy,Branding,FALSE
12913,CID000-1292,362.98,19/10/2019,STD,Miranda Eaton,Office,FALSE
12914,CID000-385,314.38,05/02/2020,STD,Shelby Jackson,Office,FALSE
12915,CID000-390,327.92,31/05/2019,STD,Sierra Good,Electronics,FALSE
12916,CID000-345,151.69,21/04/2019,SAD,Paula Harrington,Branding,FALSE
12917,CID000-1510,298.66,07/02/2019,SAD,Wynne Merritt,Branding,FALSE
12918,CID000-1445,127.89,21/03/2019,STD,Nelle Charles,Electronics,FALSE
12919,CID000-1250,386.1,27/04/2020,NED,Daniel Craft,Electronics,FALSE
12920,CID000-1682,470.61,05/05/2020,SAD,Kevyn Guerra,Branding,FALSE
12921,CID000-782,323.8,29/07/2020,NED,Serina Bishop,Electronics,FALSE
12922,CID000-1340,352.22,14/06/2019,NED,Nichole Bernard,Office,FALSE
12923,CID000-1260,269.22,17/12/2019,NED,Dustin Velez,Electronics,FALSE
12924,CID000-1627,332.49,30/08/2019,STD,Gannon Mcclure,Branding,FALSE
12925,CID000-693,484.48,12/05/2019,STD,Cooper Fletcher,Electronics,FALSE
12926,CID000-1641,492.14,21/04/2019,STD,Clark Downs,Office,FALSE
12927,CID000-1718,338.52,07/08/2019,NED,Donna Randolph,Office,FALSE
12928,CID000-1355,178.1,28/03/2019,SAD,Jerry Leach,Electronics,FALSE
12929,CID000-1409,49.97,13/03/2020,NED,Andrew Le,Office,FALSE
12930,CID000-732,94.43,14/12/2019,STD,Kerry Michael,Electronics,FALSE
12931,CID000-1198,412.79,02/01/2020,NED,Carly Buckley,Electronics,FALSE
12932,CID000-1400,402.39,22/04/2019,EXP,Salvador Woods,Electronics,FALSE
12933,CID000-623,107.66,24/09/2019,EXP,Sara Fitzpatrick,Branding,FALSE
12934,CID000-580,130.09,31/05/2019,NED,Rhea Blackburn,Electronics,FALSE
12935,CID000-1513,285.86,04/04/2020,STD,Ronan Foreman,Office,FALSE
12936,CID000-646,314.39,30/10/2019,EXP,Seth Newman,Electronics,FALSE
12937,CID000-1070,115.55,20/07/2019,STD,Rhiannon Houston,Branding,FALSE
12938,CID000-1708,3.04,08/05/2020,NED,Andrew Young,Electronics,FALSE
12939,CID000-1721,20.96,15/01/2020,STD,Xantha George,Electronics,FALSE
12940,CID000-923,41.82,13/01/2020,EXP,Jonas Gamble,Electronics,FALSE
12941,CID000-621,216.97,18/10/2019,STD,Ursa Coleman,Electronics,FALSE
12942,CID000-689,168.04,06/03/2019,SAD,Amanda Pickett,Electronics,FALSE
12943,CID000-1501,284.59,26/06/2020,STD,Maryam Kerr,Branding,FALSE
12944,CID000-1547,323.35,19/10/2019,SAD,Ifeoma Donovan,Branding,FALSE
12945,CID000-1742,252.94,05/03/2019,NED,Justin Holden,Electronics,FALSE
12946,CID000-1629,397.34,22/03/2020,STD,Elton England,Office,FALSE
12947,CID000-507,2.35,14/01/2019,SAD,Deanna Lawrence,Branding,FALSE
12948,CID000-1534,417.98,10/01/2019,NED,Naida Hardy,Electronics,FALSE
12949,CID000-1070,215.88,08/08/2019,NED,Hu Garrison,Branding,FALSE
12950,CID000-1634,398.34,18/09/2019,NED,Amal Lang,Electronics,FALSE
12951,CID000-1065,258.3,18/11/2019,SAD,Travis Estes,Electronics,FALSE
12952,CID000-1492,221.37,07/03/2020,EXP,Bruce Holland,Office,FALSE
12953,CID000-438,106.05,16/01/2020,EXP,Cedric Hunt,Electronics,1
12954,CID000-514,189.89,12/04/2019,SAD,Karly Weeks,Branding,FALSE
12955,CID000-565,264.81,17/07/2020,EXP,Angelica Hogan,Electronics,FALSE
12956,CID000-742,37,23/10/2019,SAD,Ruby Davenport,Office,FALSE
12957,CID000-379,68.84,03/07/2019,NED,Jayme Walter,Branding,FALSE
12958,CID000-1201,269.87,07/07/2019,STD,Florence Holt,Office,FALSE
12959,CID000-1785,108.71,17/06/2019,SAD,Rogan Landry,Branding,FALSE
12960,CID000-1361,85.69,06/01/2019,EXP,Skyler Gillespie,Branding,FALSE
12961,CID000-1524,181.78,28/03/2020,EXP,Travis Good,Branding,FALSE
12962,CID000-916,411.24,06/08/2019,EXP,Keely Frost,Branding,FALSE
12963,CID000-500,92.21,12/03/2019,SAD,Abraham Blackburn,Office,FALSE
12964,CID000-437,30.28,21/09/2019,NED,Eliana Levine,Office,FALSE
12965,CID000-1201,380.45,03/11/2019,NED,Wallace Huber,Branding,1
12966,CID000-566,261.44,18/11/2019,SAD,Baxter Barrett,Electronics,FALSE
12967,CID000-650,481.41,12/09/2019,NED,Kalia Kaufman,Branding,FALSE
12968,CID000-823,254.02,23/07/2019,EXP,Cooper Rasmussen,Office,FALSE
12969,CID000-1769,184.14,16/05/2019,NED,Morgan Hudson,Branding,FALSE
12970,CID000-1508,60.37,16/01/2019,STD,Wynter Barnett,Electronics,FALSE
12971,CID000-1380,495.45,19/01/2019,NED,Shana Sharpe,Electronics,FALSE
12972,CID000-1507,101.48,16/01/2020,STD,Xaviera Burris,Branding,1
12973,CID000-665,227.7,21/03/2020,NED,Jena Jacobson,Electronics,1
12974,CID000-747,228.97,12/04/2020,EXP,Aladdin Cervantes,Electronics,FALSE
12975,CID000-432,225.34,02/04/2019,SAD,Erica Booth,Branding,FALSE
12976,CID000-641,323.26,28/04/2020,NED,Hoyt Yang,Electronics,1
12977,CID000-750,495.13,24/04/2020,STD,Alice Knapp,Branding,FALSE
12978,CID000-1160,99.6,22/03/2020,EXP,Victor Monroe,Office,FALSE
12979,CID000-1176,413.54,16/08/2019,STD,Oprah Donovan,Electronics,FALSE
12980,CID000-1202,204.25,06/03/2019,NED,Unity Gilbert,Office,FALSE
12981,CID000-904,35.29,22/09/2019,NED,Otto Levy,Branding,FALSE
12982,CID000-917,168.12,13/05/2019,STD,Wendy Santana,Electronics,FALSE
12983,CID000-1172,495.23,04/03/2020,SAD,Theodore Banks,Electronics,FALSE
12984,CID000-1140,70.81,19/10/2019,STD,Louis Gardner,Office,FALSE
12985,CID000-1091,333.95,16/02/2020,SAD,Katelyn Ray,Electronics,FALSE
12986,CID000-1521,316.66,21/03/2019,SAD,Conan Bird,Branding,FALSE
12987,CID000-1524,299.57,27/04/2020,NED,Vivien Brooks,Electronics,FALSE
12988,CID000-647,378.21,07/10/2019,EXP,Devin Wyatt,Electronics,FALSE
12989,CID000-1505,478.7,06/03/2019,STD,Ethan Snider,Electronics,FALSE
12990,CID000-939,451.12,07/01/2019,NED,Ali Fletcher,Electronics,FALSE
12991,CID000-770,290.83,29/07/2020,STD,Tanner Parrish,Electronics,FALSE
12992,CID000-1345,366.29,04/05/2019,NED,Kenneth Love,Electronics,FALSE
12993,CID000-1521,201.19,13/07/2019,STD,Hayfa Robles,Branding,FALSE
12994,CID000-1355,18.94,25/02/2020,NED,Alana Wynn,Electronics,FALSE
12995,CID000-1004,509.7,17/02/2020,SAD,Veda Stevens,Electronics,1
12996,CID000-1295,485.81,10/06/2019,STD,Francis Conrad,Branding,FALSE
12997,CID000-917,28.6,11/01/2020,EXP,Yasir Shepherd,Branding,FALSE
12998,CID000-1093,385.98,19/11/2019,NED,Danielle Bright,Office,FALSE
12999,CID000-1754,198.41,05/02/2020,NED,Malik Hansen,Electronics,FALSE
13000,CID000-1294,106.69,24/01/2019,EXP,Jesse Richmond,Electronics,FALSE
13001,CID000-1116,76.14,26/07/2020,NED,Phyllis Stanley,Office,1
13002,CID000-1331,101.14,11/01/2019,EXP,Orlando Woodward,Electronics,FALSE
13003,CID000-1460,12.69,29/04/2019,EXP,Yeo Blake,Branding,FALSE
13004,CID000-1350,234.8,03/07/2020,NED,Murphy Clements,Office,FALSE
13005,CID000-465,199.93,06/06/2020,EXP,Lunea Day,Electronics,FALSE
13006,CID000-706,69.78,02/04/2019,STD,Aretha Lindsey,Electronics,FALSE
13007,CID000-1255,373.39,31/12/2019,EXP,Blake Campos,Electronics,FALSE
13008,CID000-1483,106.13,12/10/2019,EXP,Henry Adams,Electronics,FALSE
13009,CID000-740,441.82,18/10/2019,EXP,Bevis Roberson,Office,FALSE
13010,CID000-960,226.78,19/02/2019,SAD,Jasmine Hoffman,Electronics,FALSE
13011,CID000-420,92.51,25/03/2020,NED,Heidi Pearson,Electronics,FALSE
13012,CID000-1443,131.48,15/04/2019,EXP,Kennan Patel,Branding,FALSE
13013,CID000-1706,141.29,16/07/2020,EXP,Zachary Mclaughlin,Electronics,FALSE
13014,CID000-1007,52.89,16/03/2020,STD,Irene Church,Office,FALSE
13015,CID000-903,198.2,27/12/2019,EXP,Harlan Parker,Electronics,FALSE
13016,CID000-1370,43.43,02/07/2019,NED,Lionel Munoz,Electronics,FALSE
13017,CID000-942,492.17,11/05/2019,NED,Branden Daniel,Electronics,FALSE
13018,CID000-351,381.85,08/06/2020,EXP,Demetrius Jarvis,Electronics,FALSE
13019,CID000-1783,152.86,02/09/2019,STD,Gary Little,Branding,FALSE
13020,CID000-789,433.93,20/02/2020,SAD,Jin Olsen,Office,FALSE
13021,CID000-776,293.41,02/09/2019,EXP,Tashya Riddle,Branding,FALSE
13022,CID000-1349,281.82,05/02/2019,NED,Kelsie Patton,Office,FALSE
13023,CID000-1593,123,28/04/2020,SAD,Phelan Little,Branding,FALSE
13024,CID000-675,430.02,04/02/2019,SAD,Laura Rivas,Electronics,FALSE
13025,CID000-816,294.41,18/02/2020,STD,Armando Contreras,Office,FALSE
13026,CID000-865,404.93,20/10/2019,NED,Zephania Winters,Electronics,FALSE
13027,CID000-1186,366.8,25/02/2019,EXP,Russell Branch,Office,FALSE
13028,CID000-692,376.84,07/02/2020,SAD,Mannix Hale,Office,FALSE
13029,CID000-1573,128.49,03/04/2019,NED,Jared Soto,Electronics,FALSE
13030,CID000-455,305.61,02/07/2019,EXP,Lawrence Daniels,Electronics,FALSE
13031,CID000-1100,341.03,04/04/2019,STD,Lucas Collins,Branding,FALSE
13032,CID000-1497,358.92,12/04/2020,NED,Janna Meyers,Electronics,1
13033,CID000-1354,296.48,29/05/2020,SAD,Georgia Waters,Office,1
13034,CID000-450,268.37,27/07/2019,EXP,Chanda Blair,Branding,FALSE
13035,CID000-766,198.98,15/01/2020,SAD,Reece Bonner,Electronics,FALSE
13036,CID000-546,432.35,08/01/2019,EXP,Hilary Wilder,Office,FALSE
13037,CID000-1757,203.65,05/01/2019,STD,Hillary Goodman,Branding,FALSE
13038,CID000-1423,125.42,27/06/2020,STD,Giacomo Craft,Electronics,FALSE
13039,CID000-739,370.94,02/11/2019,NED,Sloane Ayala,Branding,FALSE
13040,CID000-1209,225.83,10/03/2020,EXP,Ian Ewing,Electronics,FALSE
13041,CID000-599,409.03,30/01/2019,SAD,Blaze Blair,Branding,FALSE
13042,CID000-920,53.25,22/08/2019,SAD,Ruby Palmer,Electronics,FALSE
13043,CID000-1478,200.55,10/09/2019,STD,Graham Cunningham,Electronics,FALSE
13044,CID000-513,505.99,13/04/2020,STD,Dante Jenkins,Electronics,1
13045,CID000-525,131.35,01/04/2019,STD,Colin Weber,Branding,FALSE
13046,CID000-604,153.84,14/08/2019,STD,Uta Diaz,Office,FALSE
13047,CID000-899,118.89,12/03/2020,NED,Sage Vaughn,Office,FALSE
13048,CID000-1459,118.17,18/01/2020,EXP,Xaviera Francis,Branding,FALSE
13049,CID000-1052,460.25,17/02/2019,EXP,Grady Rose,Electronics,FALSE
13050,CID000-615,315.33,13/05/2019,EXP,Quemby Andrews,Branding,FALSE
13051,CID000-1637,420.42,31/01/2019,SAD,Cherokee Levy,Electronics,1
13052,CID000-880,383.95,02/12/2019,EXP,Marsden Fowler,Electronics,FALSE
13053,CID000-1358,190.73,08/12/2019,SAD,Amery Tucker,Electronics,FALSE
13054,CID000-1313,229.48,12/11/2019,NED,Adara Welch,Electronics,FALSE
13055,CID000-467,231.08,26/06/2020,SAD,Nathaniel Mitchell,Electronics,FALSE
13056,CID000-1724,393.58,23/07/2020,SAD,Paloma Robles,Office,FALSE
13057,CID000-1202,401.51,28/01/2019,NED,Lionel Black,Branding,1
13058,CID000-655,123.69,18/01/2020,NED,Sydney Contreras,Electronics,FALSE
13059,CID000-732,215.75,01/03/2020,EXP,Chanda Hardin,Electronics,1
13060,CID000-374,65.37,27/02/2019,NED,Price Rowe,Electronics,FALSE
13061,CID000-687,140.86,12/01/2019,STD,Howard Woodward,Electronics,FALSE
13062,CID000-1150,490.1,09/05/2020,EXP,Joy Fletcher,Branding,FALSE
13063,CID000-1009,21.78,07/04/2019,SAD,Fitzgerald Walton,Branding,FALSE
13064,CID000-1186,175.27,05/11/2019,STD,Amir Schmidt,Electronics,FALSE
13065,CID000-1656,175.56,09/06/2020,EXP,Alan Harding,Office,FALSE
13066,CID000-382,405.83,01/02/2019,EXP,Shana Gallegos,Branding,FALSE
13067,CID000-1542,145.65,02/09/2019,SAD,Ulric Cooper,Electronics,FALSE
13068,CID000-816,96.74,14/04/2019,EXP,Chester Carrillo,Branding,1
13069,CID000-1539,31.53,27/02/2019,STD,Doris Weiss,Electronics,FALSE
13070,CID000-438,336.88,24/07/2020,STD,Noah Mcneil,Electronics,FALSE
13071,CID000-1772,116.81,04/07/2020,STD,Lucy Butler,Office,1
13072,CID000-476,239.24,29/05/2019,EXP,Kasimir Dillon,Electronics,FALSE
13073,CID000-839,63.16,24/01/2020,EXP,Hedy Walton,Electronics,FALSE
13074,CID000-662,284.52,13/11/2019,STD,Paula Baxter,Electronics,FALSE
13075,CID000-1012,58.23,26/08/2019,SAD,Virginia Hughes,Office,FALSE
13076,CID000-1641,477.6,22/06/2019,NED,Fiona Tyler,Office,FALSE
13077,CID000-829,12.73,16/01/2019,EXP,Timothy Huffman,Office,FALSE
13078,CID000-782,166.28,12/03/2020,STD,Isaac House,Electronics,FALSE
13079,CID000-1473,266.29,04/06/2019,EXP,Xanthus Frost,Electronics,FALSE
13080,CID000-884,241.28,27/09/2019,STD,Len Hudson,Electronics,FALSE
13081,CID000-349,250.38,19/02/2020,SAD,Keelie Cervantes,Branding,FALSE
13082,CID000-640,398.76,05/08/2019,NED,Louis Blake,Electronics,FALSE
13083,CID000-1605,197.42,17/03/2020,STD,Benjamin Blackwell,Branding,FALSE
13084,CID000-1121,35.54,22/10/2019,NED,Duncan Camacho,Office,FALSE
13085,CID000-1306,368.95,28/06/2020,SAD,Raphael Wilkerson,Office,FALSE
13086,CID000-1453,175.4,29/02/2020,STD,Fleur Webb,Electronics,FALSE
13087,CID000-1120,502.74,30/04/2019,NED,Isaac Barron,Office,FALSE
13088,CID000-1136,61.11,05/03/2020,SAD,Yasir Osborn,Electronics,FALSE
13089,CID000-1004,279.63,01/10/2019,STD,Brett Hays,Branding,FALSE
13090,CID000-1800,46.74,20/03/2019,EXP,Venus Holden,Office,FALSE
13091,CID000-1093,152.47,01/02/2020,EXP,Jason Rodriquez,Electronics,1
13092,CID000-858,507.39,26/12/2019,NED,Jason Ware,Electronics,FALSE
13093,CID000-809,351.2,24/11/2019,STD,Lewis Oneill,Branding,FALSE
13094,CID000-1471,208.07,29/07/2020,STD,Noelani Franks,Office,FALSE
13095,CID000-629,437.7,28/05/2019,SAD,Perry Cunningham,Electronics,FALSE
13096,CID000-1440,79.28,01/11/2019,EXP,Hermione Watson,Branding,FALSE
13097,CID000-1134,411.02,02/02/2019,STD,Sigourney Jordan,Electronics,FALSE
13098,CID000-676,341.81,19/12/2019,STD,Scott Mclaughlin,Electronics,FALSE
13099,CID000-1658,138.77,03/03/2020,STD,Peter Singleton,Office,FALSE
13100,CID000-904,482.15,01/04/2020,EXP,Ethan Ryan,Electronics,FALSE
13101,CID000-1525,99.8,06/11/2019,EXP,Kaitlin Kirkland,Office,FALSE
13102,CID000-432,124.08,02/04/2019,NED,Catherine Kramer,Office,FALSE
13103,CID000-951,62.94,09/07/2020,EXP,Hayley Swanson,Office,FALSE
13104,CID000-347,442.59,07/08/2019,STD,Tate Wilkerson,Branding,FALSE
13105,CID000-1317,13.21,20/01/2019,SAD,Sacha Trujillo,Branding,FALSE
13106,CID000-1440,180.55,20/04/2020,SAD,Yvonne Coffey,Branding,FALSE
13107,CID000-1180,383.33,01/05/2019,STD,Rebekah Lowery,Electronics,FALSE
13108,CID000-1060,375.52,11/12/2019,NED,Sawyer Sharp,Office,FALSE
13109,CID000-924,302.1,22/05/2020,EXP,Kadeem Young,Branding,FALSE
13110,CID000-1757,485.15,05/11/2019,NED,Kristen Williams,Branding,FALSE
13111,CID000-467,307.6,12/04/2019,NED,Ahmed Potter,Electronics,FALSE
13112,CID000-1677,67.49,08/07/2020,EXP,Mira Cantrell,Office,FALSE
13113,CID000-1036,193.64,15/01/2019,SAD,Tanek Weeks,Electronics,FALSE
13114,CID000-802,402.13,31/01/2020,SAD,Xavier Peters,Electronics,FALSE
13115,CID000-955,82.03,22/07/2019,SAD,Craig Stephens,Electronics,FALSE
13116,CID000-1366,141.04,05/02/2020,NED,Hope Ramos,Electronics,FALSE
13117,CID000-1668,347.48,03/04/2020,NED,Blythe Franklin,Electronics,FALSE
13118,CID000-1087,461,09/04/2020,NED,Tad Hernandez,Office,FALSE
13119,CID000-1686,366.46,29/07/2019,NED,Hoyt Landry,Electronics,FALSE
13120,CID000-1426,434.06,21/02/2020,EXP,Lara Livingston,Office,FALSE
13121,CID000-1026,52.23,17/02/2020,EXP,Noel Fry,Electronics,FALSE
13122,CID000-649,468.58,15/03/2019,NED,Rafael Sanders,Branding,FALSE
13123,CID000-1332,10.84,27/07/2019,EXP,Jordan Carlson,Electronics,1
13124,CID000-969,96.82,19/04/2019,NED,Wade Leonard,Electronics,FALSE
13125,CID000-1182,443.68,19/06/2020,STD,Hanae Pena,Electronics,FALSE
13126,CID000-637,335,30/07/2019,EXP,Cameran Noble,Electronics,FALSE
13127,CID000-1058,110.14,02/05/2019,STD,Kylan Gutierrez,Branding,FALSE
13128,CID000-1672,265.67,15/06/2020,NED,Emmanuel Sweeney,Electronics,1
13129,CID000-1735,198.61,30/08/2019,SAD,Edward Oneil,Electronics,FALSE
13130,CID000-1636,369.68,16/02/2020,SAD,Cooper Mcbride,Electronics,FALSE
13131,CID000-684,37.03,28/02/2020,EXP,Uriah Barnes,Electronics,FALSE
13132,CID000-1591,235.07,07/02/2019,NED,Keefe Obrien,Electronics,FALSE
13133,CID000-997,319.92,02/02/2020,SAD,Adele Duffy,Branding,FALSE
13134,CID000-703,29.33,28/07/2020,EXP,Uriel Brock,Office,1
13135,CID000-1334,312.16,29/08/2019,STD,Fiona Goff,Electronics,FALSE
13136,CID000-960,441.29,12/12/2019,STD,Dorothy Gross,Electronics,1
13137,CID000-746,490.83,09/04/2020,SAD,Germane Baird,Electronics,FALSE
13138,CID000-389,337.02,08/04/2020,STD,Kessie Cantu,Office,FALSE
13139,CID000-538,240.78,09/05/2020,SAD,Knox Dodson,Office,FALSE
13140,CID000-1363,332.98,11/03/2020,SAD,Travis Adams,Branding,FALSE
13141,CID000-1677,145.56,20/11/2019,STD,Aurora Rose,Office,FALSE
13142,CID000-792,3,12/01/2020,STD,Beverly Morales,Electronics,FALSE
13143,CID000-1468,47.52,29/09/2019,NED,Shannon Hart,Branding,FALSE
13144,CID000-864,383,14/07/2020,NED,Kennedy Goodman,Electronics,FALSE
13145,CID000-380,42.48,12/04/2019,SAD,Sheila Waters,Electronics,FALSE
13146,CID000-1191,112.36,27/04/2020,NED,Ima Fuller,Office,FALSE
13147,CID000-845,486.27,26/06/2019,EXP,Chloe Silva,Electronics,FALSE
13148,CID000-1460,66.65,19/11/2019,EXP,Driscoll Price,Electronics,FALSE
13149,CID000-1608,277.38,26/08/2019,SAD,Rhea Poole,Electronics,FALSE
13150,CID000-790,47.24,14/01/2019,NED,Scarlet Cleveland,Electronics,FALSE
13151,CID000-1215,251.87,03/11/2019,NED,Quinn Mcfarland,Electronics,FALSE
13152,CID000-481,373.96,10/07/2019,STD,Martena Dudley,Electronics,FALSE
13153,CID000-1349,408.02,07/08/2019,EXP,Alika Sosa,Office,FALSE
13154,CID000-1481,89.05,02/09/2019,SAD,Tate Cortez,Branding,FALSE
13155,CID000-1434,193.36,12/02/2019,SAD,Abel Castro,Electronics,FALSE
13156,CID000-1626,508.15,17/09/2019,NED,Rina Williamson,Electronics,FALSE
13157,CID000-720,351.18,11/07/2020,SAD,Zoe Mullins,Electronics,FALSE
13158,CID000-712,403.05,11/04/2019,EXP,Samantha Andrews,Electronics,1
13159,CID000-1062,23.3,16/11/2019,EXP,Berk Acevedo,Electronics,FALSE
